Concept_Id	Dictionary_Id	DictionaryEntry_Id	Entry_Universal_Id	Published	Cornish	PtOfSpeech	Disambiguator	English Equivalent	English Equivalent Pos	English Equivalent Plural	Definition_EN	Definition_CY	Tags
11661	700040	29254	34575	published	trogentrell	n.f		screwdriver					
11662	700040	29256	34578	published	trogh	adj		cut					
11663	700040	29258	34580	published	trogh	adj	(of skin, limbs, hearts)	broken					
11664	700040	29260	34582	published	trogh	n.m		cut					
11665	700040	29262	34585	published	trogher	n.m		coulter					
11666	700040	29264	34588	published	troghya	vb		immerse					
11667	700040	29266	34590	published	troghyans	n.m		immersion					
1247	700040	4329	4815	published	trog-tedna	n.m		drawer					
1247	700040	4330	4816	published	trog-tenna	n.m		drawer					
11668	700040	29268	34593	published	trogylgh	n.m		circuit					
11669	700040	29270	34595	published	troha	prp	(before consonants)	towards					
11670	700040	29272	34597	published	trohag	prp	(before vowels)	towards					
11671	700040	29274	34599	published	trojen	n.f		starling					
11672	700040	29276	34603	published	trolergh	n.m		footpath					
1301	700040	4502	5000	published	tromm	adj		immediate					
11673	700040	29278	34606	published	trompa	n.m		trumpet					
11674	700040	29280	34609	published	tron	n.m		nose					
11674	700040	29280	34609	published	tron	n.m		snout					
11676	700040	29285	34616	published	tron	n.m	(in RLC)	tunnel					
11677	700040	29287	34619	published	tron	n.m		throne					
11675	700040	29283	34613	published	tron	n.m	(of land)	point					
11679	700040	29291	34624	published	tron-droghya	adj		nosy					
11680	700040	29293	34626	published	tronek	adj		nosy					
11681	700040	29295	34628	published	tronek	adj	(inquisitive)	curious					
11682	700040	29297	34630	published	tronekter	n.m		curiosity					
11683	700040	29299	34632	published	trongornvil	n.m		rhinoceros					
11684	700040	29301	34635	published	tronkys	n.m		bath					
11684	700040	29301	34635	published	tronkys	n.m		ablutions					
11678	700040	29289	34622	published	tron-sedha	n.m		throne					
11685	700040	29304	34638	published	troos	n.m	(part of the body)	foot					
11687	700040	29308	34644	published	troos	n.m		starling					
1302	700040	4504	5002	published	troos-hes	n.m	(length)	foot					
1302	700040	4505	5003	published	troos-hys	n.m	(length)	foot					
11688	700040	29310	34647	published	trop	n.m		trope					
11688	700040	29310	34647	published	trop	n.m		figure of speech					
11689	700040	29313	34651	published	tropek	adj		tropical					
11690	700040	29315	34653	published	tros	n.m		clamour					
11690	700040	29315	34653	published	tros	n.m		noise					
11690	700040	29315	34653	published	tros	n.m		sound					
11691	700040	29319	34658	published	trosek	adj		noisy					
11692	700040	29321	34660	published	trosek	adj		big-footed					
11693	700040	29323	34662	published	trosell	n.f		pedal					
11694	700040	29325	34665	published	trosella	vb		pedal					
11695	700040	29327	34667	published	trosla	n.m		pedal					
11696	700040	29329	34670	published	troswiek	adj	(of feet)	webbed					
11697	700040	29331	34672	published	trosya	vb		plod					
1303	700040	4507	5005	published	trovadnel	adj		tropical					
11698	700040	29333	34674	published	trovan	n.m		tropic					
1303	700040	4508	5006	published	trovannel	adj		tropical					
11699	700040	29335	34678	published	trovya	vb		discover					
11700	700040	29337	34680	published	troyll	n.m, n.f		spiral					
11700	700040	29337	34680	published	troyll	n.m, n.f		swirl					
11700	700040	29337	34680	published	troyll	n.m, n.f		ceilidh					
11701	700040	29341	34685	published	troyllya	vb		spin					
11701	700040	29341	34685	published	troyllya	vb		swirl					
11702	700040	29344	34688	published	troyllyek	adj		spiral					
11703	700040	29346	34690	published	tru	int		alas					
11704	700040	29348	34692	published	truan	adj		miserable					
11704	700040	29348	34692	published	truan	adj		wretched					
11704	700040	29348	34692	published	truan	adj		unfortunate					
11705	700040	29352	34696	published	trubyt	n.m		tribute					
11706	700040	29354	34698	published	truedh	n.m		pity					
11709	700040	29360	34704	published	truedha	vb		look after					
11709	700040	29360	34704	published	truedha	vb		tend					
11710	700040	29363	34707	published	truedhek	adj		pathetic					
11710	700040	29363	34707	published	truedhek	adj		pitiful					
11710	700040	29363	34707	published	truedhek	adj		plaintive					
11710	700040	29363	34707	published	truedhek	adj		sad					
11711	700040	29368	34712	published	trufla	vb		trifle					
11711	700040	29368	34712	published	trufla	vb		toy (with)					
11712	700040	29371	34715	published	truflen	n.f		trifle					
11713	700040	29373	34719	published	trumach	n.m		voyage					
11714	700040	29375	34722	published	truth	n.m		trout					
11715	700040	29377	34725	published	try-	prfx		triple					
11716	700040	29379	34727	published	tryflek	adj		threefold					
11716	700040	29379	34727	published	tryflek	adj		treble					
11716	700040	29379	34727	published	tryflek	adj		triple					
1304	700040	4511	5009	published	trygh	adj		triumphant					
1304	700040	4511	5009	published	trygh	adj		victorious					
1304	700040	4511	5009	published	trygh	adj		superior					
1305	700040	4516	5014	published	trygh	n.m		victory					
1305	700040	4516	5014	published	trygh	n.m		conquest					
11717	700040	29383	34731	published	tryghi	vb		conquer					
11717	700040	29383	34731	published	tryghi	vb		vanquish					
11719	700040	29388	34736	published	tryja	num		third					
11718	700040	29386	34734	published	tryja	adv		thirdly					
1306	700040	4519	5017	published	tryja radn	n.f	(fraction)	third					
1306	700040	4520	5018	published	tryja rann	n.f	(fraction)	third					
11720	700040	29390	34738	published	trymis	n.m		trimester					
11721	700040	29392	34741	published	trymis	n.m	(of a year)	quarter					
11722	700040	29394	34744	published	trymisyek	adj		quarterly					
11723	700040	29396	34746	published	trynn	n.f		fuss					
11725	700040	29401	34753	published	tu	n.m	(direction)	bearing					
11724	700040	29398	34749	published	tu	n.m		direction					
11724	700040	29398	34749	published	tu	n.m		side					
11727	700040	29405	34758	published	tu a-ves	n.m		exterior					
11728	700040	29407	34760	published	tuedh	n.m		tendency					
11728	700040	29407	34760	published	tuedh	n.m		trend					
11729	700040	29410	34764	published	tulyfant	n.m		turban					
11730	700040	29412	34767	published	turant	n.m		tyrant					
11730	700040	29412	34767	published	turant	n.m		dictator					
11731	700040	29415	34771	published	turantes	n.f		tyrant					
11731	700040	29415	34771	published	turantes	n.f		dictator					
11732	700040	29418	34775	published	turantiel	adj		tyrannical					
11732	700040	29418	34775	published	turantiel	adj		dictatorial					
11733	700040	29421	34778	published	turantieth	n.f		tyranny					
11733	700040	29421	34778	published	turantieth	n.f		dictatorship					
11734	700040	29424	34781	published	Turk	n.m		Turk					
11735	700040	29426	34784	published	Turkek	n.m		Turkish language					
11736	700040	29428	34786	published	turkek	adj		Turkish					
11739	700040	29434	34792	published	Turkes	n.f		Turk					
11740	700040	29436	34795	published	Turki	n.f		Turkey					
11741	700040	29438	34797	published	turnypen	n.f		turnip					
11742	700040	29440	34801	published	tus	n.pl		men					
11742	700040	29440	34801	published	tus	n.pl		people					
11742	700040	29440	34801	published	tus	n.pl		persons					
5532	700040	14751	17016	published	tus henavek	n.pl		elderly					
1307	700040	4523	5021	published	ty	prn	(singular)	you					
1308	700040	4526	5024	published	ty dha honan	prn		yourself					
11743	700040	29444	34805	published	tyas	vb		address someone as 'thou' ('you' sg.)					
11744	700040	29446	34807	published	tybel	adj		abstract					
11745	700040	29448	34809	published	tybi	vb		imagine					
11745	700040	29448	34809	published	tybi	vb		hold an opinion					
11745	700040	29448	34809	published	tybi	vb		fancy					
11746	700040	29452	34813	published	tybieth	n.f		theory					
11747	700040	29454	34816	published	tybiethel	adj		theoretical					
11748	700040	29456	34818	published	tybyans	n.m		concept					
11748	700040	29456	34818	published	tybyans	n.m		idea					
11748	700040	29456	34818	published	tybyans	n.m		thought					
11748	700040	29456	34818	published	tybyans	n.m		notion					
11748	700040	29456	34818	published	tybyans	n.m		opinion					
11749	700040	29462	34825	published	tyckli	adj		delicate					
11749	700040	29462	34825	published	tyckli	adj		problematic					
11750	700040	29465	34828	published	tyckli	adj	(important)	critical					
11751	700040	29467	34830	published	tyckya	vb		tick					
1313	700040	4542	5042	published	tydn	adj		cruel					
1313	700040	4542	5042	published	tydn	adj		intense					
1313	700040	4542	5042	published	tydn	adj		painful					
1313	700040	4542	5042	published	tydn	adj		tense					
1313	700040	4542	5042	published	tydn	adj		tight					
1313	700040	4542	5042	published	tydn	adj		sharp					
1313	700040	4542	5042	published	tydn	adj		sore					
1313	700040	4542	5042	published	tydn	adj		strict					
1313	700040	4542	5042	published	tydn	adj		stressful					
1315	700040	4557	5057	published	tydnedh	n.m		intensity					
1316	700040	4560	5060	published	tydnhe	vb		tighten					
1317	700040	4563	5063	published	tydnow	n.pl		tights					
11752	700040	29469	34832	published	tykki Duw	n.m		butterfly					
11753	700040	29471	34835	published	tykki Duw nos	n.m		moth					
11754	700040	29473	34837	published	tylda	n.m		tent					
11755	700040	29475	34840	published	tyli	vb		owe					
11755	700040	29475	34840	published	tyli	vb		reward					
11755	700040	29475	34840	published	tyli	vb		pay					
1309	700040	4529	5028	published	tyller	n.m		location					
1309	700040	4529	5028	published	tyller	n.m		place					
1309	700040	4529	5028	published	tyller	n.m		mansion					
12165	700040	30476	36003	published	Tyller Ertach an Bys Balweyth Kernewek (TEBBK)			Cornish Mining World Heritage Site (CMWHS)					
1310	700040	4534	5034	published	tyller havi	n.m		holiday resort					
705	700040	2450	2700	published	tyller klos	n.m		secluded spot					
1312	700040	4540	5040	published	tyller marghas	n.m		market place					
1311	700040	4537	5037	published	tyller vyth	n.m		nowhere					
11758	700040	29483	34848	published	tymber	n.m		timber					
11759	700040	29485	34850	published	tynder	n.m		tension					
11760	700040	29487	34852	published	tynkyal	n.m		jingle					
11761	700040	29489	34855	published	tynkyal	vb		jingle					
1313	700040	4543	5043	published	tynn	adj		cruel					
1313	700040	4543	5043	published	tynn	adj		intense					
1313	700040	4543	5043	published	tynn	adj		painful					
1313	700040	4543	5043	published	tynn	adj		tense					
1313	700040	4543	5043	published	tynn	adj		tight					
1313	700040	4543	5043	published	tynn	adj		sharp					
1313	700040	4543	5043	published	tynn	adj		sore					
1313	700040	4543	5043	published	tynn	adj		strict					
1313	700040	4543	5043	published	tynn	adj		stressful					
1315	700040	4558	5058	published	tynnedh	n.m		intensity					
1316	700040	4561	5061	published	tynnhe	vb		tighten					
1317	700040	4564	5064	published	tynnow	n.pl		tights					
11763	700040	29494	34860	published	tyska	vb		gather corn					
11764	700040	29496	34862	published	tysken	n.f		sheaf					
11765	700040	29498	34866	published	tythya	vb		hiss					
1321	700040	4575	5075	published	udn	prn		a certain					
1322	700040	4578	5078	published	udn	adj		one					
1322	700040	4578	5078	published	udn	adj		only					
1322	700040	4578	5078	published	udn	adj		sole					
1322	700040	4578	5078	published	udn	adj		single					
1320	700040	4572	5072	published	udn	num	(dependent form of numeral used with nouns)	one					
1325	700040	4590	5090	published	udnegves	num		eleventh					
1326	700040	4593	5093	published	udnek	num		eleven					
1327	700040	4596	5096	published	udnik	adj		individual					
1327	700040	4596	5096	published	udnik	adj		only					
11766	700040	29500	34868	published	ufern	n.m		ankle					
11767	700040	29502	34872	published	ugens	num		twenty					
11768	700040	29504	34874	published	ugensves	num		twentieth					
11769	700040	29506	34876	published	ugh-	prfx		major					
11769	700040	29506	34876	published	ugh-	prfx		over-					
11769	700040	29506	34876	published	ugh-	prfx		up-					
11770	700040	29510	34880	published	ughboynt	n.m		maximum					
11770	700040	29510	34880	published	ughboynt	n.m		zenith					
11771	700040	29513	34884	published	ughel	adj		high					
11771	700040	29513	34884	published	ughel	adj		grand					
11771	700040	29513	34884	published	ughel	adj		loud					
3122	700040	8926	10178	published	ughel y dhewfrik	idiom		stuck up					
11772	700040	29517	34888	published	ugheldas	n.m		patriarch					
11773	700040	29519	34891	published	ughelder	n.m		height					
11773	700040	29519	34891	published	ughelder	n.m		loudness					
11774	700040	29522	34894	published	ughelder ebron	n.m		zenith					
11775	700040	29524	34896	published	ughelgowser	n.m		loudspeaker					
11776	700040	29526	34899	published	ughelhwans	n.m		ambition					
11777	700040	29528	34902	published	ughelhwansek	adj		ambitious					
11778	700040	29530	34904	published	ughella	adj		higher					
11780	700040	29534	34908	published	ughelor	n.m		noble					
11781	700040	29536	34911	published	ughelvam	n.f		matriarch					
11782	700040	29538	34915	published	ughelvar	n.m		mistletoe					
11783	700040	29540	34917	published	ughhewol	adj		wide awake					
11784	700040	29542	34919	published	ughkarg	n.m		upload					
11785	700040	29544	34922	published	ughkarga	vb		upload					
1319	700040	4570	5070	published	ughlamma	vb		high jump					
1319	700040	4569	5069	published	ughlebmel	vb		high jump					
11786	700040	29546	34924	published	ughradha	vb		upgrade					
11787	700040	29548	34926	published	ughsommys	n.m	(mammal)	bat					
11788	700040	29550	34928	published	ughson	n.m		ultrasound					
11789	700040	29552	34931	published	ughsonek	adj		ultrasonic					
11790	700040	29554	34933	published	ughviolet	adj		ultraviolet					
1329	700040	4605	5105	published	uj	n.m		yell					
1329	700040	4605	5105	published	uj	n.m		scream					
1330	700040	4609	5111	published	uja	vb		yell					
1330	700040	4609	5111	published	uja	vb		scream					
1330	700040	4609	5111	published	uja	vb		bellow					
1332	700040	4617	5119	published	uji	vb	(3sg. pres. long form of 'bos'; used with definite subjects)	is					
1198	700040	4146	4616	published	uji ow sordya	adj		emerging					
1198	700040	4146	4616	published	uji ow sordya	adj		nascent					
11791	700040	29556	34935	published	Ukrayn	n.f		Ukraine					
11793	700040	29560	34939	published	ukraynek	adj		Ukrainian					
11792	700040	29558	34937	published	Ukraynek	n.m		Ukrainian language					
11794	700040	29562	34941	published	Ukraynian	n.m		Ukrainian					
11795	700040	29564	34944	published	Ukraynianes	n.f		Ukrainian					
11796	700040	29566	34947	published	un-	prfx		mono-					
11796	700040	29566	34947	published	un-	prfx		uni-					
11797	700040	29569	34950	published	undon	adj		monotonous					
11798	700040	29571	34952	published	unfordh	adj		one-way					
11799	700040	29573	34954	published	unform	n.m		uniform					
11800	700040	29575	34957	published	unigyn	n.m		individual					
11801	700040	29577	34961	published	unikter	n.m		remoteness					
11801	700040	29577	34961	published	unikter	n.m		loneliness					
11802	700040	29580	34964	published	unita	n.m		unity					
11803	700040	29582	34966	published	univers	n.m		universe					
11804	700040	29584	34968	published	universel	adj		universal					
11805	700040	29586	34970	published	universita	n.m		university					
11806	700040	29588	34973	published	unlagasek	adj		one-eyed					
1320	700040	4573	5073	published	unn	num	(dependent form of numeral used with nouns)	one					
1321	700040	4576	5076	published	unn	prn		a certain					
1322	700040	4579	5079	published	unn	adj		one					
1322	700040	4579	5079	published	unn	adj		only					
1322	700040	4579	5079	published	unn	adj		sole					
1322	700040	4579	5079	published	unn	adj		single					
1325	700040	4591	5091	published	unnegves	num		eleventh					
1326	700040	4594	5094	published	unnek	num		eleven					
1327	700040	4597	5097	published	unnik	adj		individual					
1327	700040	4597	5097	published	unnik	adj		only					
11807	700040	29590	34975	published	unplek	adj		singular					
11808	700040	29592	34977	published	unran	adj		one-piece					
11809	700040	29594	34979	published	unsel	adv		only					
11810	700040	29596	34981	published	unses	n.m		unity					
11810	700040	29596	34981	published	unses	n.m		unit					
11811	700040	29599	34984	published	untu	adj		one-sided					
11811	700040	29599	34984	published	untu	adj		unilateral					
11812	700040	29602	34987	published	unver	adj		agreed					
11812	700040	29602	34987	published	unver	adj		unanimous					
11812	700040	29602	34987	published	unver	adj		in agreement					
11813	700040	29606	34991	published	unverhe	vb		agree					
11814	700040	29608	34993	published	unverheans	n.m		accordance					
11814	700040	29608	34993	published	unverheans	n.m		agreement					
11814	700040	29608	34993	published	unverheans	n.m		reconciliation					
11815	700040	29612	34998	published	unverheans	n.m	(agreement)	understanding					
1328	700040	4601	5101	published	unweyth	adv		once					
1328	700040	4601	5101	published	unweyth	adv		only					
1328	700040	4601	5101	published	unweyth	adv		incidentally					
1921	700040	6089	6773	published	unweyth arta	adv		once more					
586	700040	2044	2250	published	unweyth y'n jorna	idiom		once a day					
11816	700040	29614	35001	published	unwos	adj		related					
11817	700040	29616	35003	published	unya	vb		unite					
11818	700040	29618	35005	published	unyans	n.m		union					
4051	700040	11156	12750	published	Unyans Europek	n.m		European Union					
11819	700040	29620	35008	published	unyansydh	n.m		unionist					
11820	700040	29622	35011	published	unyansydhel	adj		unionist					
11821	700040	29624	35013	published	unyansydhes	n.m		unionist					
11822	700040	29626	35016	published	unyent	n.m		ointment					
11823	700040	29628	35019	published	unyethek	adj		monoglot					
11823	700040	29628	35019	published	unyethek	adj		monolingual					
11824	700040	29631	35022	published	unyethek	n.m		monoglot					
11825	700040	29633	35025	published	unyethoges	n.f		monoglot					
11826	700040	29635	35028	published	unys	adj		united					
11827	700040	29637	35030	published	ura	vb		lubricate					
11827	700040	29637	35030	published	ura	vb		anoint					
11828	700040	29640	35033	published	uraniom	n.m		uranium					
9095	700040	23153	27155	published	Uranus	n.m		Uranus					
11829	700040	29642	35035	published	uras	n.m		salve					
11829	700040	29642	35035	published	uras	n.m		lubricant					
11830	700040	29645	35039	published	urdh	n.f	(organisation)	order					
11831	700040	29647	35042	published	urdhas	n.m		hierarchy					
11832	700040	29649	35045	published	urdhya	vb		initiate					
11833	700040	29651	35047	published	urdhyans	n.m		initiation					
11834	700040	29653	35050	published	urin	n.m		urine					
11835	700040	29655	35052	published	urnel	n.m		urinal					
12181	700040	30510	36037	published	uronieth	n.f		urology					
11836	700040	29657	35055	published	us	n.m		use					
11836	700040	29657	35055	published	us	n.m		custom					
11836	700040	29657	35055	published	us	n.m		habit					
1329	700040	4606	5107	published	us	n.m		yell					
1329	700040	4606	5107	published	us	n.m		scream					
1330	700040	4610	5112	published	usa	vb		yell					
1330	700040	4610	5112	published	usa	vb		scream					
1330	700040	4610	5112	published	usa	vb		bellow					
11837	700040	29661	35060	published	usadow	adj		usual					
11837	700040	29661	35060	published	usadow	adj		habitual					
1332	700040	4618	5120	published	usi	vb	(3sg. pres. long form of 'bos'; used with definite subjects)	is					
1198	700040	4147	4617	published	usi ow sordya	adj		emerging					
1198	700040	4147	4617	published	usi ow sordya	adj		nascent					
11840	700040	29673	35072	published	uskis	adv		quickly					
11840	700040	29673	35072	published	uskis	adv		speedily					
11839	700040	29667	35066	published	uskis	adj		fast					
11839	700040	29667	35066	published	uskis	adj		express					
11839	700040	29667	35066	published	uskis	adj		quick					
11839	700040	29667	35066	published	uskis	adj		rapid					
11839	700040	29667	35066	published	uskis	adj		speedy					
11841	700040	29676	35075	published	uskisell	n.f		accelerator					
11842	700040	29678	35078	published	uskishe	vb		accelerate					
11843	700040	29680	35080	published	uskisheans	n.m		acceleration					
11844	700040	29682	35083	published	uskitter	n.m		velocity					
11845	700040	29684	35086	published	uskittredh	n.m	(physical quantity)	velocity					
11846	700040	29686	35089	published	usya	vb		use					
11846	700040	29686	35089	published	usya	vb		wear out					
11846	700040	29686	35089	published	usya	vb		utilise					
11847	700040	29690	35093	published	usyans	n.m		use					
11849	700040	29694	35098	published	usyer	n.m		user					
11850	700040	29696	35101	published	usys	adj		used					
11850	700040	29696	35101	published	usys	adj		accustomed					
11850	700040	29696	35101	published	usys	adj		usual					
11850	700040	29696	35101	published	usys	adj		worn					
11855	700040	29710	35115	published	uvel	adj		humble					
11855	700040	29710	35115	published	uvel	adj		lowly					
11855	700040	29710	35115	published	uvel	adj		modest					
11856	700040	29714	35119	published	uvelder	n.m		humility					
11857	700040	29716	35121	published	va	prn	(enclitic pronoun)	him					
1334	700040	4623	5125	published	vajya	vb		travel					
1334	700040	4623	5125	published	vajya	vb		journey					
11859	700040	29719	35124	published	vali	n.m		valley					
11860	700040	29721	35127	published	vandal	n.m		vandal					
11861	700040	29723	35129	published	vandalieth	n.f		vandalism					
11862	700040	29725	35131	published	vandalisa	vb		vandalise					
11863	700040	29727	35133	published	vanilla	n.m		vanilla					
11864	700040	29729	35135	published	vansya	vb		vanish					
1333	700040	4620	5122	published	variednek	adj		variant					
11865	700040	29731	35137	published	varien	n.f		variant					
1333	700040	4621	5123	published	variennek	adj		variant					
12182	700040	30512	36039	published	varya	vb		vary					
11866	700040	29733	35141	published	varya	vb		derange					
11866	700040	29733	35141	published	varya	vb		drive insane					
11866	700040	29733	35141	published	varya	vb		madden					
11867	700040	29737	35145	published	varyans	n.m		variance					
11867	700040	29737	35145	published	varyans	n.m		variation					
11868	700040	29740	35149	published	varyes	adj		deranged					
11868	700040	29740	35149	published	varyes	adj		insane					
11869	700040	29743	35152	published	'vas	adj		beneficial					
11869	700040	29743	35152	published	'vas	adj		passable					
11869	700040	29743	35152	published	'vas	adj		suitable					
11869	700040	29743	35152	published	'vas	adj		serviceable					
11869	700040	29743	35152	published	'vas	adj		useful					
11872	700040	29753	35162	published	vayl	n.f		veil					
11873	700040	29755	35165	published	vegan	adj		vegan					
11874	700040	29757	35167	published	veksya	vb		irk					
11874	700040	29757	35167	published	veksya	vb		irritate					
11875	700040	29760	35170	published	vektor	n.m		vector					
11876	700040	29762	35173	published	vel	adv		as					
11876	700040	29762	35173	published	vel	adv		like					
11877	700040	29765	35176	published	vel	adv		than					
11878	700040	29767	35178	published	velvet	n.m		velvet					
11879	700040	29769	35180	published	venjya	vb		retaliate					
11880	700040	29771	35182	published	venjya	vb	(transitive)	avenge					
11881	700040	29773	35184	published	venjya	vb	(intransitive)	take revenge					
11882	700040	29775	35186	published	venjyans	n.m		revenge					
11882	700040	29775	35186	published	venjyans	n.m		retaliation					
11882	700040	29775	35186	published	venjyans	n.m		retribution					
11883	700040	29779	35190	published	venym	n.m		poison					
11884	700040	29781	35193	published	venymys	adj		poisonous					
11884	700040	29781	35193	published	venymys	adj		toxic					
11885	700040	29784	35196	published	verb	n.f		verb					
11886	700040	29786	35199	published	verbel	adj		verbal					
11887	700040	29788	35201	published	vers	n.f		verse					
11888	700040	29790	35204	published	versyon	n.m		version					
11889	700040	29792	35207	published	vertu	n.f		virtue					
11890	700040	29794	35210	published	vesta	n.m		vest					
1335	700040	4627	5129	published	veth	adj		no					
1335	700040	4627	5129	published	veth	adj		none					
1336	700040	4631	5133	published	veth	adj		not any					
1338	700040	4637	5139	published	vetholl	adv		at all					
1338	700040	4637	5139	published	vetholl	adv		not at all					
11891	700040	29796	35213	published	viaj	n.m		voyage					
11891	700040	29796	35213	published	viaj	n.m		trip					
1334	700040	4624	5126	published	viajya	vb		travel					
1334	700040	4624	5126	published	viajya	vb		journey					
11892	700040	29799	35217	published	video	n.m		video					
11893	700040	29801	35220	published	viktori	n.m		victory					
12161	700040	30467	35994	published	Viktoryan	n.m		Victorian					
12160	700040	30465	35992	published	Viktoryanek	adj		Victorian					
11895	700040	29805	35225	published	viktoryes	adj		victorious					
11896	700040	29807	35227	published	viktual	n.m		victual					
11896	700040	29807	35227	published	viktual	n.m		foodstuff					
11896	700040	29807	35227	published	viktual	n.m		provision					
11897	700040	29811	35232	published	vil	adj		vile					
11897	700040	29811	35232	published	vil	adj		despicable					
11898	700040	29814	35235	published	vilta	n.f		vileness					
11899	700040	29816	35237	published	virus	n.m		virus					
11900	700040	29818	35240	published	visa	n.m		visa					
11901	700040	29820	35243	published	visach	n.m		visage					
11902	700040	29822	35246	published	visour	n.m		mask					
11902	700040	29822	35246	published	visour	n.m		visor					
11903	700040	29825	35250	published	vitamyn	n.m		vitamin					
11904	700040	29827	35254	published	vodka	n.m		vodka					
11905	700040	29829	35257	published	vokacyon	n.m		vocation					
11906	700040	29831	35260	published	volt	n.m		volt					
11907	700040	29833	35263	published	voltedh	n.m		voltage					
11908	700040	29835	35266	published	vota	n.m		vote					
11909	700040	29837	35269	published	voter	n.m		voter					
11910	700040	29839	35272	published	votores	n.f		voter					
11911	700040	29841	35275	published	votya	vb		vote					
11912	700040	29843	35277	published	votyans	n.f		poll					
11913	700040	29845	35280	published	voward	n.m		vanguard					
11915	700040	29850	35286	published	voydama!	int		I'm off!					
11914	700040	29847	35283	published	voydya	vb		go away					
11914	700040	29847	35283	published	voydya	vb		vanish					
11916	700040	29852	35288	published	vu	n.m		view					
11916	700040	29852	35288	published	vu	n.m		sight					
11917	700040	29855	35292	published	vy	prn		me					
11918	700040	29857	35294	published	vy	prn	(enclitic)	I					
11919	700040	29859	35296	published	vynyard	n.m		vineyard					
11920	700040	29861	35299	published	vyrjyn	n.f		virgin					
11921	700040	29863	35302	published	vysytya	vb		visit					
11922	700040	29865	35304	published	vysytyans	n.m		visit					
11923	700040	29867	35307	published	vysytyer	n.m		visitor					
11924	700040	29869	35310	published	vysytyores	n.f		visitor					
1336	700040	4632	5134	published	vyth	adj		not any					
1335	700040	4628	5130	published	vyth	adj		no					
1335	700040	4628	5130	published	vyth	adj		none					
1338	700040	4638	5140	published	vytholl	adv		at all					
1338	700040	4638	5140	published	vytholl	adv		not at all					
11925	700040	29871	35313	published	waffer	n.m		wafer					
11926	700040	29873	35316	published	waja	n.m		wage					
11926	700040	29873	35316	published	waja	n.m		perk					
11927	700040	29876	35320	published	walkya	vb		walk					
11928	700040	29878	35322	published	walts	n.m		waltz					
11929	700040	29880	35325	published	waltsya	vb		waltz					
11930	700040	29882	35327	published	war	adj		aware					
11930	700040	29882	35327	published	war	adj		cautious					
11930	700040	29882	35327	published	war	adj		conscious					
11930	700040	29882	35327	published	war	adj		wary					
11931	700040	29887	35332	published	war	prp		on					
11931	700040	29887	35332	published	war	prp		upon					
3485	700040	9813	11162	published	war an diwedh	idiom		at long last					
3485	700040	9813	11162	published	war an diwedh	idiom		in the long term					
3485	700040	9813	11162	published	war an diwedh	idiom		finally					
6230	700040	16399	19018	published	war an ke	idiom		abstaining					
6230	700040	16399	19018	published	war an ke	idiom		on the fence					
596	700040	2082	2292	published	war an tu kabm	adj		offside					
596	700040	2083	2293	published	war an tu kamm	adj		offside					
4435	700040	12085	13845	published	war anow	adj		verbal					
4435	700040	12085	13845	published	war anow	adj		oral					
9245	700040	23500	27567	published	war Bask	idiom		at Easter					
431	700040	1511	1663	published	war bedn glin	adj		kneeling					
431	700040	1512	1664	published	war benn glin	adj		kneeling					
2823	700040	8179	9319	published	war dharas	idiom		through a door					
4045	700040	11144	12735	published	war euryow	idiom		now and then					
12162	700040	30470	35997	published	war fleur			aboard					
1339	700040	4641	5143	published	war gabm	adv		backwards					
1339	700040	4642	5144	published	war gamm	adv		backwards					
6981	700040	18158	21157	published	war neb kor	adv		somehow					
11649	700040	29228	34542	published	war neb tro	adv		at any time					
389	700040	1361	1493	published	war ow for' hir	idiom		in the long run					
389	700040	1361	1493	published	war ow for' hir	idiom		in the end					
389	700040	1362	1494	published	war ow fordh hir	idiom		in the long run					
389	700040	1362	1494	published	war ow fordh hir	idiom		in the end					
864	700040	2983	3305	published	war vena	idiom		on a mountain					
864	700040	2983	3305	published	war vena	idiom		uphill					
864	700040	2984	3306	published	war venydh	idiom		on a mountain					
864	700040	2984	3306	published	war venydh	idiom		uphill					
11932	700040	29890	35335	published	war yew	adv		onward					
11933	700040	29892	35337	published	war-barth	adv		together					
11933	700040	29892	35337	published	war-barth	adv		jointly					
11934	700040	29895	35340	published	war-barth ha	cnj		together with					
1342	700040	4650	5152	published	war-bydn	prp		against					
1342	700040	4650	5152	published	war-bydn	prp		versus					
1342	700040	4650	5152	published	war-bydn	prp		in preparation for					
1342	700040	4650	5152	published	war-bydn	prp		by					
1340	700040	4644	5146	published	war-bydn an gwias	idiom		against the grain					
1344	700040	4660	5162	published	war-bydn an lagha	idiom		against the law					
691	700040	2404	2652	published	war-bydn kinda	adj		unnatural					
1341	700040	4647	5149	published	war-bydn Nadelik	idiom		by Christmas					
1342	700040	4651	5153	published	war-bynn	prp		against					
1342	700040	4651	5153	published	war-bynn	prp		versus					
1342	700040	4651	5153	published	war-bynn	prp		in preparation for					
1342	700040	4651	5153	published	war-bynn	prp		by					
1340	700040	4645	5147	published	war-bynn an gwias	idiom		against the grain					
1344	700040	4661	5163	published	war-bynn an lagha	idiom		against the law					
1341	700040	4648	5150	published	war-bynn Nadelik	idiom		by Christmas					
11935	700040	29897	35342	published	warden	n.m		warden					
11936	700040	29899	35345	published	war-dhelergh	adv		back					
11936	700040	29899	35345	published	war-dhelergh	adv		backwards					
11936	700040	29899	35345	published	war-dhelergh	adv		to the back					
